tech,distance_m,location,protocol,direction,sample,pci,rnti,dl_cqi,dl_ri,dl_mcs,dl_brate,dl_ok,dl_nok,dl_bler,dl_bs,ul_snr,ul_pucch_snr,ul_rsrp,ul_phr,ul_ri,ul_mcs,ul_brate,ul_ok,ul_nok,ul_bler,ul_bsr,ul_ta
5G,2,Loc_1_2m,UDP,UL,15,1.0,4603,15.0,1.0,25.0,35000.0,53.0,1.0,1.0,0.0,14.7,,-21.0,-2.0,1.0,8.0,4660000.0,391.0,9.0,2.0,700000.0,2.68e-07
5G,2,Loc_1_2m,UDP,UL,16,1.0,4603,15.0,1.0,25.0,28000.0,49.0,0.0,0.0,0.0,14.2,,-21.7,-4.0,1.0,7.0,4360000.0,400.0,0.0,0.0,700000.0,2.67e-07
5G,2,Loc_1_2m,UDP,UL,17,1.0,4603,15.0,1.0,25.0,33000.0,56.0,0.0,0.0,0.0,15.4,,-20.5,-7.0,1.0,9.0,5460000.0,400.0,0.0,0.0,700000.0,2.7100000000000003e-07
5G,2,Loc_1_2m,UDP,UL,18,1.0,4603,15.0,1.0,25.0,32000.0,55.0,0.0,0.0,0.0,14.7,,-21.1,-6.0,1.0,9.0,5350000.0,400.0,0.0,0.0,700000.0,2.62e-07
5G,2,Loc_1_2m,UDP,UL,19,1.0,4603,15.0,1.0,25.0,34000.0,58.0,1.0,1.0,0.0,15.5,,-20.3,-4.0,1.0,10.0,5870000.0,397.0,3.0,0.0,700000.0,2.73e-07
5G,2,Loc_1_2m,UDP,UL,20,1.0,4603,15.0,1.0,25.0,36000.0,62.0,0.0,0.0,0.0,16.5,,-19.3,-5.0,1.0,11.0,6670000.0,397.0,3.0,0.0,700000.0,2.61e-07
5G,2,Loc_1_2m,UDP,UL,21,1.0,4603,15.0,1.0,26.0,37000.0,59.0,1.0,1.0,0.0,15.7,,-20.1,-3.0,1.0,10.0,6290000.0,400.0,0.0,0.0,700000.0,2.8800000000000004e-07
5G,2,Loc_1_2m,UDP,UL,22,1.0,4603,15.0,1.0,25.0,40000.0,62.0,2.0,3.0,0.0,16.2,,-19.5,-3.0,1.0,11.0,6550000.0,390.0,10.0,2.0,700000.0,2.82e-07
5G,2,Loc_1_2m,UDP,UL,23,1.0,4603,15.0,1.0,25.0,38000.0,58.0,0.0,0.0,0.0,15.5,,-20.3,-5.0,1.0,10.0,5520000.0,390.0,10.0,2.0,700000.0,2.49e-07
5G,2,Loc_1_2m,UDP,UL,24,1.0,4603,15.0,1.0,25.0,31000.0,54.0,0.0,0.0,0.0,14.6,,-20.8,0.0,1.0,8.0,5130000.0,397.0,3.0,0.0,700000.0,2.6900000000000004e-07
5G,2,Loc_1_2m,UDP,UL,25,1.0,4603,15.0,1.0,25.0,37000.0,58.0,0.0,0.0,0.0,15.7,,-19.7,-7.0,1.0,10.0,5670000.0,394.0,6.0,1.0,700000.0,2.56e-07
5G,2,Loc_1_2m,UDP,UL,26,1.0,4603,15.0,1.0,26.0,29000.0,47.0,0.0,0.0,0.0,12.3,,-23.3,1.0,1.0,6.0,3990000.0,399.0,1.0,0.0,700000.0,2.55e-07
5G,2,Loc_1_2m,UDP,UL,27,1.0,4603,15.0,1.0,26.0,24000.0,37.0,0.0,0.0,0.0,9.0,,-24.9,0.0,1.0,3.0,2190000.0,391.0,9.0,2.0,700000.0,2.5000000000000004e-07
5G,2,Loc_1_2m,UDP,UL,28,1.0,4603,15.0,1.0,26.0,26000.0,43.0,0.0,0.0,0.0,11.9,,-23.5,1.0,1.0,5.0,3210000.0,400.0,0.0,0.0,700000.0,2.56e-07
5G,2,Loc_1_2m,UDP,UL,29,1.0,4603,15.0,1.0,26.0,25000.0,41.0,0.0,0.0,0.0,10.8,,-24.7,2.0,1.0,4.0,2890000.0,400.0,0.0,0.0,700000.0,2.7e-07
5G,2,Loc_1_2m,UDP,UL,30,1.0,4603,15.0,1.0,26.0,27000.0,45.0,0.0,0.0,0.0,11.8,,-23.9,3.0,1.0,5.0,3530000.0,400.0,0.0,0.0,700000.0,2.99e-07
5G,2,Loc_1_2m,UDP,UL,31,1.0,4603,15.0,1.0,26.0,29000.0,47.0,0.0,0.0,0.0,12.3,,-23.5,3.0,1.0,6.0,4000000.0,400.0,0.0,0.0,700000.0,2.79e-07
5G,2,Loc_1_2m,UDP,UL,32,1.0,4603,15.0,1.0,26.0,45000.0,41.0,1.0,2.0,0.0,10.9,,-24.8,-2.0,1.0,5.0,2180000.0,251.0,1.0,0.0,0.0,2.7800000000000003e-07
5G,2,Loc_1_2m,UDP,UL,33,1.0,4603,15.0,1.0,26.0,608.0,1.0,0.0,0.0,0.0,17.3,,-17.9,-4.0,1.0,0.0,1610.0,1.0,0.0,0.0,0.0,2.67e-07
5G,2,Loc_1_2m,UDP,UL,34,1.0,4603,15.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,-4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.3600000000000002e-07
5G,5,Loc_2_5m,TCP,DL,0,1.0,4601,15.0,1.0,8.0,11000.0,22.0,2.0,8.0,0.0,5.0,,-25.4,-1.0,1.0,14.0,26500.0,8.0,3.0,27.0,0.0,5.9000000000000006e-08
5G,5,Loc_2_5m,TCP,DL,1,1.0,4601,13.0,1.0,22.0,2000.0,4.0,0.0,0.0,0.0,20.5,,-16.0,-2.0,1.0,25.0,31900.0,7.0,12.0,63.0,0.0,2.92e-07
5G,5,Loc_2_5m,TCP,DL,2,1.0,4601,13.0,1.0,23.0,485000.0,49.0,7.0,12.0,12100.0,20.8,,-15.8,0.0,1.0,24.0,65900.0,15.0,14.0,48.0,0.0,3.27e-07
5G,5,Loc_2_5m,TCP,DL,3,1.0,4601,14.0,1.0,20.0,24000000.0,1202.0,31.0,2.0,0.0,-2.4,,-24.3,-7.0,1.0,1.0,503000.0,360.0,10.0,2.0,20500.0,3.25e-07
5G,5,Loc_2_5m,TCP,DL,4,1.0,4601,14.0,1.0,18.0,27000000.0,1328.0,36.0,2.0,0.0,-1.9,,-24.4,-10.0,1.0,1.0,688000.0,387.0,13.0,3.0,20500.0,2.79e-07
5G,5,Loc_2_5m,TCP,DL,5,1.0,4601,14.0,1.0,17.0,32000000.0,1469.0,41.0,2.0,35000.0,-0.3,,-24.4,-10.0,1.0,1.0,789000.0,364.0,36.0,9.0,20500.0,3.0200000000000003e-07
5G,5,Loc_2_5m,TCP,DL,6,1.0,4601,14.0,1.0,17.0,28000000.0,1406.0,45.0,3.0,700000.0,1.0,,-24.0,0.0,1.0,1.0,829000.0,367.0,33.0,8.0,5450.0,2.7800000000000003e-07
5G,5,Loc_2_5m,TCP,DL,7,1.0,4601,14.0,1.0,17.0,29000000.0,1258.0,342.0,21.0,991000.0,0.8,,-24.0,-1.0,1.0,4.0,782000.0,217.0,103.0,32.0,2009.9999999999998,2.86e-07
5G,5,Loc_2_5m,TCP,DL,8,1.0,4601,14.0,1.0,17.0,30000000.0,1305.0,295.0,18.0,694000.0,0.2,,-25.9,0.0,1.0,3.0,605000.0,231.0,106.0,31.0,2810.0,2.9000000000000003e-07
5G,5,Loc_2_5m,TCP,DL,9,1.0,4601,14.0,1.0,17.0,30000000.0,1316.0,284.0,17.0,792000.0,2.6,,-25.4,0.0,1.0,3.0,529000.0,202.0,53.0,20.0,535.0,2.9300000000000004e-07
5G,5,Loc_2_5m,TCP,DL,10,1.0,4601,14.0,1.0,17.0,26000000.0,1147.0,453.0,28.0,641000.0,2.6,,-25.6,2.0,1.0,2.0,439000.0,208.0,25.0,10.0,0.0,2.91e-07
5G,5,Loc_2_5m,TCP,DL,11,1.0,4601,14.0,1.0,17.0,26000000.0,1120.0,480.0,30.0,515000.0,0.2,,-26.3,1.0,1.0,2.0,469000.0,186.0,61.0,24.0,2009.9999999999998,2.7800000000000003e-07
5G,5,Loc_2_5m,TCP,DL,12,1.0,4601,14.0,1.0,17.0,27000000.0,1193.0,407.0,25.0,319000.0,2.8,,-25.5,1.0,1.0,3.0,449000.0,184.0,46.0,20.0,2810.0,3.08e-07
5G,5,Loc_2_5m,TCP,DL,13,1.0,4601,14.0,1.0,17.0,30000000.0,1295.0,305.0,19.0,125000.0,2.1,,-25.8,8.0,1.0,2.0,468000.0,240.0,49.0,16.0,0.0,2.9000000000000003e-07
5G,5,Loc_2_5m,TCP,DL,14,1.0,4601,14.0,1.0,17.0,26000000.0,1151.0,396.0,25.0,94600.0,3.2,,-24.7,1.0,1.0,2.0,521000.0,202.0,32.0,13.0,2810.0,2.72e-07
5G,5,Loc_2_5m,TCP,DL,15,1.0,4601,14.0,1.0,17.0,24000000.0,1042.0,229.0,18.0,55800.0,6.3,,-23.7,2.0,1.0,4.0,472000.0,142.0,23.0,13.0,14.0,3.0500000000000004e-07
5G,5,Loc_2_5m,TCP,DL,16,1.0,4601,14.0,1.0,17.0,27000000.0,1179.0,329.0,21.0,16800.0,3.4,,-25.1,2.0,1.0,2.0,473000.0,203.0,33.0,13.0,2009.9999999999998,2.85e-07
5G,5,Loc_2_5m,TCP,DL,17,1.0,4601,14.0,1.0,17.0,29000000.0,1268.0,209.0,14.0,94900.0,4.2,,-24.6,0.0,1.0,3.0,580000.0,219.0,42.0,16.0,745.0,2.7600000000000004e-07
5G,5,Loc_2_5m,TCP,DL,18,1.0,4601,14.0,1.0,19.0,38000000.0,1462.0,120.0,7.0,201000.0,3.7,,-24.7,0.0,1.0,3.0,731000.0,297.0,52.0,14.0,535.0,3.11e-07
5G,5,Loc_2_5m,TCP,DL,19,1.0,4601,14.0,1.0,22.0,45000000.0,1517.0,78.0,4.0,222000.0,1.3,,-25.3,0.0,1.0,2.0,853000.0,319.0,58.0,15.0,745.0,3.2e-07
5G,5,Loc_2_5m,TCP,DL,20,1.0,4601,15.0,1.0,26.0,54000000.0,1499.0,80.0,5.0,0.0,0.9,,-25.3,-1.0,1.0,2.0,907000.0,323.0,65.0,16.0,3910.0,2.6400000000000003e-07
5G,5,Loc_2_5m,TCP,DL,21,1.0,4601,15.0,1.0,26.0,55000000.0,1488.0,56.0,3.0,107000.0,2.4,,-24.9,-1.0,1.0,3.0,1020000.0,309.0,77.0,19.0,1450.0,2.82e-07
